"CustomerID";"Age";"Gender";"Location";"MembershipLevel";"TotalPurchases";"TotalSpent";"FavoriteCategory";"LastPurchaseDate";"Occupation";"FrequencyWebsiteVisits";"LoyaltyPoints";"EmailSubscribed";"AverageReviewRating";"Churn"
"1490";"35";"Female";"North";"Silver";"67";"3300.85";"Clothing";"2/6/2023";"Chef";"4";"3501";"0";"2.4";"0"
"1492";"37";"Male";"North";"Platinum";"67";"5063.88";"Clothing";"13/7/2023";"Doctor";"5";"1536";"0";"1.1";"1"
"1493";"34";"Female";"South";"Platinum";"65";"365.76";"Home Goods";"9/3/2022";"Artist";"9";"1743";"1";"2.4";"0"
"1494";"41";"Male";"South";"Platinum";"80";"5380.01";"Electronics";"15/10/2022";"Engineer";"1";"1372";"0";"4.9";"0"
"1495";"30";"Male";"West";"Silver";"59";"6695.27";"Clothing";"24/10/2023";"Engineer";"9";"391";"1";"4.2";"0"
"1496";"53";"Male";"East";"Platinum";"21";"1051.02";"Home Goods";"14/8/2023";"Doctor";"7";"2269";"1";"4.6";"0"
"1497";"63";"Male";"West";"Silver";"44";"3080.5";"Electronics";"2/6/2022";"Manager";"5";"1805";"1";"2.2";"0"
"1498";"20";"Female";"South";"Gold";"90";"7622.41";"Electronics";"16/6/2022";"Doctor";"13";"2628";"0";"2.2";"0"
"1500";"21";"Female";"South";"Bronze";"25";"6168.98";"Electronics";"10/7/2022";"Chef";"7";"1633";"0";"4.8";"1"
"1501";"35";"Female";"North";"Platinum";"61";"9008.44";"Electronics";"29/7/2023";"Teacher";"6";"2990";"1";"3.4";"0"
"1502";"62";"Male";"East";"Bronze";"4";"2299.12";"Home Goods";"11/6/2023";"Artist";"14";"4617";"0";"2.6";"1"
"1503";"56";"Male";"North";"Platinum";"9";"4775.11";"Clothing";"17/11/2022";"Teacher";"4";"2886";"0";"4.7";"0"
"1504";"60";"Female";"East";"Silver";"21";"2612.17";"Clothing";"31/1/2023";"Doctor";"9";"547";"1";"4.9";"0"
"1505";"28";"Male";"East";"Bronze";"68";"802.38";"Clothing";"29/5/2023";"Doctor";"7";"4916";"1";"1.5";"1"
"1506";"55";"Female";"West";"Bronze";"48";"9969.77";"Clothing";"22/10/2022";"Chef";"8";"2975";"0";"3.9";"1"
"1508";"58";"Male";"East";"Gold";"63";"9005.91";"Home Goods";"31/10/2022";"Engineer";"7";"1908";"1";"3.2";"0"
"1510";"45";"Male";"South";"Silver";"97";"7969.45";"Home Goods";"28/3/2022";"Artist";"2";"3923";"1";"3.6";"1"
"1511";"22";"Female";"South";"Silver";"46";"2432.24";"Home Goods";"20/7/2022";"Chef";"10";"589";"0";"3.6";"1"
"1512";"69";"Female";"West";"Silver";"60";"4654.53";"Home Goods";"23/5/2023";"Artist";"1";"4926";"0";"2.8";"0"
"1513";"40";"Male";"West";"Gold";"61";"4251.49";"Clothing";"5/7/2022";"Lawyer";"4";"1780";"0";"1.4";"1"
"1514";"55";"Female";"North";"Bronze";"59";"449.49";"Home Goods";"21/8/2022";"Manager";"2";"4789";"0";"4.4";"0"
"1516";"48";"Male";"East";"Platinum";"81";"505.47";"Home Goods";"21/4/2023";"Manager";"5";"1304";"0";"1.7";"0"
"1517";"25";"Male";"South";"Platinum";"64";"2289.03";"Home Goods";"7/1/2022";"Teacher";"11";"673";"1";"1.9";"0"
"1518";"42";"Male";"East";"Bronze";"72";"6471.21";"Home Goods";"10/5/2022";"Chef";"1";"1273";"1";"4.5";"1"
"1519";"42";"Male";"North";"Gold";"88";"937.35";"Clothing";"16/8/2022";"Doctor";"3";"4396";"1";"4.6";"0"
"1520";"65";"Female";"North";"Gold";"21";"4097.86";"Clothing";"13/3/2022";"Teacher";"6";"4172";"1";"4.8";"0"
"1521";"33";"Female";"West";"Gold";"67";"9352.73";"Clothing";"10/10/2023";"Teacher";"4";"1819";"0";"3.6";"0"
"1522";"28";"Male";"South";"Platinum";"58";"5792.8";"Home Goods";"14/12/2022";"Manager";"7";"333";"0";"2.3";"0"
"1523";"37";"Female";"East";"Gold";"96";"5246.21";"Clothing";"22/7/2022";"Doctor";"9";"4686";"1";"3.1";"1"
"1524";"31";"Male";"South";"Bronze";"27";"1357.92";"Clothing";"2/12/2023";"Lawyer";"14";"65";"0";"2.1";"0"
"1525";"57";"Male";"West";"Platinum";"47";"3288.05";"Electronics";"18/12/2022";"Lawyer";"6";"2746";"0";"2.6";"1"
"1526";"55";"Male";"North";"Platinum";"71";"7028.04";"Electronics";"13/6/2023";"Lawyer";"10";"4355";"1";"2.8";"0"
"1527";"57";"Male";"West";"Bronze";"78";"1858.52";"Clothing";"14/3/2023";"Chef";"2";"1331";"1";"2.2";"0"
"1528";"36";"Female";"North";"Gold";"49";"5054.46";"Electronics";"28/4/2022";"Lawyer";"8";"1852";"1";"1.1";"1"
"1529";"25";"Male";"South";"Platinum";"60";"4944.27";"Electronics";"21/11/2022";"Lawyer";"9";"2918";"1";"1.7";"0"
"1530";"42";"Female";"West";"Gold";"59";"1995.11";"Home Goods";"17/12/2023";"Doctor";"8";"748";"1";"1.3";"0"
"1531";"50";"Male";"South";"Bronze";"51";"4662.65";"Electronics";"7/5/2023";"Teacher";"5";"3899";"0";"2.5";"1"
"1532";"62";"Female";"East";"Silver";"95";"106.17";"Home Goods";"3/3/2023";"Teacher";"6";"286";"1";"4.4";"1"
"1534";"58";"Female";"East";"Gold";"46";"4814.69";"Electronics";"22/4/2022";"Lawyer";"10";"2168";"0";"3.5";"1"
"1535";"65";"Male";"North";"Gold";"49";"8715.43";"Clothing";"7/1/2023";"Chef";"6";"4008";"1";"2.3";"1"
"1537";"60";"Male";"South";"Gold";"24";"7925.45";"Home Goods";"20/12/2022";"Manager";"7";"25";"1";"2.8";"0"
"1538";"34";"Female";"East";"Silver";"69";"2970.85";"Electronics";"14/5/2023";"Chef";"6";"1501";"0";"2.5";"0"
"1539";"44";"Male";"West";"Platinum";"73";"9270.55";"Electronics";"20/8/2022";"Lawyer";"5";"2806";"1";"1.6";"0"
"1540";"58";"Male";"East";"Bronze";"17";"9297.44";"Clothing";"1/8/2023";"Teacher";"3";"1484";"0";"3.9";"0"
"1541";"34";"Female";"East";"Platinum";"2";"2344.05";"Home Goods";"26/8/2023";"Teacher";"11";"1027";"0";"3.4";"0"
"1542";"64";"Male";"North";"Bronze";"52";"875.79";"Home Goods";"11/10/2022";"Teacher";"8";"1252";"1";"4.1";"0"
"1543";"50";"Male";"South";"Gold";"46";"4519.21";"Home Goods";"26/2/2022";"Engineer";"7";"1";"0";"4.5";"0"
"1544";"48";"Female";"West";"Silver";"81";"2225.38";"Clothing";"2/7/2023";"Teacher";"1";"1669";"0";"4.8";"0"
"1545";"38";"Male";"West";"Gold";"39";"559.5";"Clothing";"27/6/2022";"Manager";"1";"107";"1";"2.3";"0"
"1546";"41";"Male";"South";"Gold";"5";"6167.7";"Electronics";"7/9/2023";"Doctor";"2";"4236";"0";"3.1";"0"
"1547";"33";"Male";"West";"Platinum";"27";"3403.24";"Electronics";"21/11/2022";"Artist";"2";"2359";"1";"4.2";"1"
"1548";"62";"Male";"East";"Bronze";"76";"5071.57";"Clothing";"23/6/2022";"Lawyer";"6";"3323";"0";"1.6";"0"
"1550";"52";"Male";"South";"Silver";"39";"8672.26";"Clothing";"17/3/2023";"Artist";"4";"437";"1";"1.4";"1"
"1551";"45";"Male";"North";"Gold";"31";"7523.86";"Electronics";"10/2/2023";"Chef";"9";"4523";"0";"3";"1"
"1552";"63";"Male";"East";"Platinum";"25";"7556.94";"Home Goods";"6/3/2022";"Lawyer";"8";"486";"0";"4.4";"0"
"1553";"52";"Female";"East";"Bronze";"76";"2536.5";"Clothing";"23/2/2022";"Engineer";"7";"4703";"0";"1.4";"0"
"1556";"45";"Female";"West";"Gold";"70";"5437.01";"Electronics";"16/3/2023";"Artist";"5";"1656";"1";"1.4";"1"
"1557";"31";"Male";"West";"Bronze";"56";"8130.76";"Electronics";"18/2/2023";"Manager";"5";"2055";"0";"4.8";"0"
"1558";"66";"Female";"North";"Silver";"63";"8901.7";"Clothing";"26/4/2022";"Artist";"4";"2485";"0";"1.7";"1"
"1559";"41";"Male";"West";"Bronze";"91";"3327.88";"Home Goods";"29/11/2023";"Teacher";"11";"871";"1";"5";"0"
"1560";"48";"Female";"West";"Gold";"26";"4601.7";"Home Goods";"28/8/2022";"Lawyer";"8";"3277";"1";"4.2";"0"
"1561";"23";"Male";"North";"Gold";"14";"525.94";"Clothing";"12/11/2022";"Chef";"1";"2221";"0";"1.3";"1"
"1562";"57";"Male";"North";"Platinum";"21";"1049.51";"Clothing";"13/8/2022";"Chef";"3";"3590";"1";"3.9";"0"
"1563";"51";"Male";"North";"Platinum";"5";"5737.2";"Clothing";"9/8/2023";"Lawyer";"3";"3579";"1";"3.1";"1"
"1564";"67";"Male";"West";"Silver";"80";"8126.86";"Electronics";"4/3/2023";"Doctor";"5";"3979";"1";"1.4";"0"
"1565";"52";"Male";"North";"Bronze";"36";"5186.37";"Electronics";"15/8/2023";"Artist";"10";"2209";"0";"4";"0"
"1566";"46";"Female";"East";"Silver";"59";"6505.97";"Electronics";"19/12/2022";"Engineer";"3";"4748";"0";"3.5";"0"
"1567";"19";"Male";"West";"Silver";"62";"7458.3";"Clothing";"9/7/2022";"Lawyer";"2";"3571";"1";"4.3";"0"
"1568";"22";"Male";"North";"Platinum";"41";"8319.86";"Electronics";"21/7/2023";"Artist";"5";"2799";"0";"2.4";"1"
"1569";"39";"Female";"North";"Bronze";"3";"5031.22";"Home Goods";"21/9/2023";"Doctor";"9";"4594";"1";"4.8";"0"
"1570";"26";"Male";"South";"Gold";"72";"2903.31";"Home Goods";"6/4/2022";"Engineer";"12";"1919";"1";"4.3";"0"
"1571";"68";"Male";"East";"Bronze";"75";"1414.85";"Electronics";"8/3/2023";"Teacher";"10";"3330";"1";"3.5";"0"
"1572";"51";"Male";"East";"Bronze";"92";"7071.51";"Home Goods";"4/3/2022";"Artist";"8";"3547";"1";"3.5";"0"
"1573";"53";"Male";"West";"Platinum";"14";"7694.6";"Home Goods";"28/5/2023";"Doctor";"14";"4471";"0";"2.3";"1"
"1574";"66";"Male";"East";"Silver";"13";"3317.14";"Electronics";"9/1/2023";"Artist";"6";"1912";"1";"4.8";"1"
"1575";"53";"Male";"West";"Gold";"76";"4084.76";"Electronics";"11/5/2022";"Artist";"1";"3113";"0";"2";"0"
"1577";"23";"Male";"West";"Platinum";"37";"8984.56";"Clothing";"19/3/2022";"Manager";"14";"4392";"0";"3.6";"1"
"1578";"19";"Male";"North";"Gold";"31";"6326.09";"Home Goods";"29/11/2022";"Teacher";"5";"3313";"0";"4.4";"0"
"1580";"25";"Male";"North";"Silver";"96";"8841.8";"Electronics";"17/1/2022";"Artist";"6";"684";"0";"2.7";"0"
"1581";"19";"Female";"South";"Gold";"2";"7384.91";"Electronics";"15/4/2022";"Engineer";"1";"2248";"1";"3.3";"1"
"1582";"19";"Male";"North";"Silver";"18";"5901.84";"Clothing";"8/7/2023";"Manager";"9";"2882";"1";"2";"0"
"1583";"25";"Male";"North";"Platinum";"42";"2520.67";"Clothing";"23/4/2023";"Chef";"4";"1168";"0";"1.4";"1"
"1584";"43";"Male";"West";"Platinum";"99";"822.9";"Home Goods";"18/8/2022";"Lawyer";"3";"1419";"0";"4.3";"0"
"1585";"54";"Male";"South";"Bronze";"2";"3214.68";"Electronics";"24/3/2023";"Manager";"7";"396";"0";"4.9";"0"
"1586";"31";"Male";"North";"Platinum";"39";"8598.78";"Home Goods";"8/11/2023";"Teacher";"1";"1042";"0";"4.9";"1"
"1587";"62";"Male";"North";"Bronze";"81";"6465.14";"Home Goods";"9/9/2022";"Teacher";"1";"629";"0";"3.1";"0"
"1589";"45";"Male";"North";"Bronze";"65";"7481.32";"Electronics";"15/8/2023";"Manager";"5";"2996";"1";"4.7";"0"
"1590";"50";"Male";"West";"Silver";"53";"6736.17";"Home Goods";"31/10/2023";"Doctor";"14";"1157";"0";"3.7";"1"
"1591";"61";"Male";"West";"Gold";"87";"7985.43";"Home Goods";"16/7/2023";"Chef";"4";"4930";"0";"4";"1"
"1592";"37";"Male";"North";"Silver";"33";"9277.42";"Clothing";"11/5/2022";"Doctor";"7";"1068";"1";"4.9";"0"
"1593";"52";"Male";"West";"Gold";"81";"4360.52";"Clothing";"21/4/2023";"Manager";"11";"4469";"1";"2.2";"1"
"1594";"63";"Male";"North";"Silver";"28";"8695.9";"Electronics";"19/6/2022";"Lawyer";"7";"4135";"0";"1.9";"1"
"1595";"54";"Male";"East";"Silver";"35";"135.56";"Home Goods";"23/8/2022";"Engineer";"1";"2065";"0";"3.1";"0"
"1596";"34";"Male";"North";"Bronze";"25";"7120.6";"Clothing";"11/5/2023";"Manager";"12";"4975";"0";"1.2";"0"
"1597";"66";"Male";"North";"Bronze";"99";"3902.38";"Electronics";"3/5/2023";"Engineer";"14";"1461";"0";"2.1";"0"
"1598";"60";"Male";"North";"Bronze";"3";"5860.57";"Home Goods";"31/1/2023";"Engineer";"1";"3924";"0";"2.4";"1"
"1599";"61";"Male";"East";"Platinum";"31";"4960.79";"Electronics";"30/8/2023";"Teacher";"4";"1230";"0";"4.6";"0"
"1600";"21";"Female";"South";"Bronze";"31";"5964.79";"Electronics";"12/1/2022";"Engineer";"1";"3924";"1";"1.8";"0"
"1601";"26";"Male";"South";"Silver";"70";"6131.29";"Home Goods";"29/8/2022";"Manager";"3";"289";"1";"3.7";"1"
"1602";"37";"Male";"North";"Platinum";"64";"2868.25";"Clothing";"9/5/2022";"Artist";"7";"3720";"0";"3";"0"
"1603";"64";"Male";"South";"Platinum";"89";"2848.89";"Electronics";"4/9/2022";"Engineer";"2";"2776";"1";"4.4";"0"
"1604";"18";"Female";"North";"Bronze";"7";"1362.58";"Home Goods";"5/5/2023";"Engineer";"12";"3225";"1";"2.1";"0"
"1605";"38";"Female";"East";"Platinum";"78";"5774.19";"Home Goods";"26/1/2023";"Teacher";"1";"4514";"0";"2.4";"0"
"1606";"50";"Male";"South";"Silver";"18";"686.77";"Clothing";"30/9/2022";"Manager";"14";"3090";"0";"4.3";"1"
"1607";"52";"Male";"East";"Silver";"38";"9593.74";"Electronics";"19/12/2023";"Teacher";"2";"3323";"0";"4.1";"0"
"1608";"61";"Male";"South";"Gold";"83";"3184.88";"Clothing";"11/6/2023";"Artist";"11";"2744";"0";"2.3";"0"
"1610";"39";"Male";"East";"Bronze";"67";"4301.89";"Electronics";"7/8/2022";"Engineer";"14";"541";"1";"3.7";"0"
"1611";"42";"Male";"West";"Gold";"57";"6988.57";"Home Goods";"3/9/2023";"Chef";"8";"3655";"0";"4.9";"1"
"1612";"20";"Male";"North";"Platinum";"24";"722.02";"Electronics";"3/10/2022";"Artist";"2";"4932";"1";"4.1";"0"
"1613";"25";"Female";"North";"Gold";"18";"2076.35";"Clothing";"6/1/2023";"Doctor";"7";"3648";"0";"1.9";"0"
"1614";"62";"Female";"South";"Gold";"97";"6833.63";"Home Goods";"21/4/2022";"Lawyer";"11";"2854";"1";"1.8";"1"
"1616";"69";"Female";"West";"Bronze";"34";"3685.38";"Clothing";"1/6/2022";"Artist";"10";"4809";"0";"3.2";"0"
"1617";"46";"Female";"West";"Gold";"52";"1857.32";"Home Goods";"22/1/2023";"Teacher";"12";"2260";"0";"4.6";"0"
"1618";"49";"Male";"South";"Silver";"19";"4158.36";"Electronics";"12/7/2023";"Artist";"3";"3632";"0";"5";"0"
"1620";"34";"Male";"West";"Gold";"98";"9717.17";"Home Goods";"12/12/2023";"Teacher";"9";"4884";"0";"2.4";"0"
"1621";"68";"Male";"East";"Bronze";"73";"3884.89";"Clothing";"15/8/2023";"Chef";"5";"3073";"1";"1.9";"0"
"1623";"32";"Male";"North";"Platinum";"77";"2175.08";"Clothing";"12/12/2023";"Artist";"2";"4444";"0";"2.9";"0"
"1625";"65";"Male";"East";"Platinum";"94";"5175.18";"Home Goods";"16/4/2023";"Manager";"3";"2448";"1";"2.4";"0"
"1626";"65";"Male";"North";"Gold";"58";"5934.05";"Clothing";"31/12/2022";"Chef";"8";"4344";"0";"2.2";"0"
"1627";"23";"Female";"West";"Silver";"77";"8888.16";"Clothing";"12/9/2022";"Manager";"7";"4683";"0";"4.5";"0"
"1629";"60";"Male";"East";"Bronze";"61";"1676.9";"Home Goods";"22/3/2022";"Engineer";"1";"2250";"1";"2.3";"0"
"1631";"45";"Male";"West";"Bronze";"91";"9350.13";"Electronics";"9/9/2023";"Manager";"14";"633";"0";"1.5";"0"
"1632";"58";"Female";"West";"Silver";"44";"3966.85";"Electronics";"7/2/2022";"Engineer";"4";"4262";"0";"1.6";"0"
"1633";"37";"Male";"North";"Bronze";"40";"3028.77";"Clothing";"30/9/2022";"Manager";"12";"2699";"1";"2.7";"0"
"1634";"33";"Female";"West";"Gold";"57";"2639.69";"Electronics";"20/7/2023";"Artist";"4";"1582";"1";"4";"1"
"1635";"25";"Male";"East";"Bronze";"95";"8678.46";"Electronics";"8/11/2022";"Artist";"12";"936";"1";"1.2";"1"
"1636";"62";"Male";"West";"Bronze";"24";"9807.78";"Clothing";"10/5/2022";"Teacher";"7";"3079";"1";"4.1";"0"
"1637";"47";"Male";"South";"Platinum";"23";"6689.81";"Clothing";"14/5/2022";"Teacher";"12";"396";"0";"1.1";"1"
"1638";"53";"Male";"West";"Gold";"77";"8028.27";"Electronics";"19/1/2023";"Engineer";"4";"1148";"0";"1.5";"0"
"1639";"51";"Male";"West";"Bronze";"67";"6368.83";"Home Goods";"25/9/2023";"Doctor";"3";"4865";"1";"1.4";"0"
"1640";"66";"Male";"North";"Bronze";"90";"4359.9";"Electronics";"25/4/2023";"Artist";"9";"44";"1";"2.9";"0"
"1641";"67";"Male";"South";"Gold";"59";"7344.38";"Electronics";"20/12/2023";"Lawyer";"11";"1347";"0";"4.4";"1"
"1642";"34";"Male";"North";"Bronze";"17";"8699.4";"Home Goods";"20/11/2023";"Chef";"2";"918";"0";"4.9";"0"
"1643";"42";"Male";"West";"Silver";"98";"5871.13";"Clothing";"20/7/2023";"Artist";"2";"636";"0";"4.9";"0"
"1644";"23";"Male";"East";"Silver";"85";"7321.95";"Home Goods";"17/8/2023";"Engineer";"4";"1525";"1";"1.2";"0"
"1645";"69";"Female";"South";"Bronze";"52";"7326.76";"Clothing";"19/3/2022";"Chef";"4";"1946";"1";"2.7";"0"
"1646";"60";"Male";"North";"Silver";"60";"734.12";"Home Goods";"9/9/2023";"Manager";"3";"4541";"1";"2.5";"0"
"1647";"37";"Female";"South";"Gold";"79";"6686.84";"Electronics";"30/4/2022";"Engineer";"6";"3346";"1";"4.9";"0"
"1648";"35";"Male";"East";"Silver";"6";"6830.43";"Electronics";"11/6/2023";"Engineer";"4";"2210";"1";"1.1";"0"
"1649";"63";"Male";"East";"Bronze";"96";"5459.75";"Clothing";"24/8/2022";"Manager";"8";"4419";"0";"1.6";"0"
"1650";"50";"Male";"North";"Bronze";"48";"3093.11";"Home Goods";"22/11/2023";"Manager";"8";"4905";"0";"1";"0"
"1651";"40";"Male";"North";"Bronze";"17";"2974.89";"Home Goods";"22/7/2022";"Doctor";"8";"2928";"0";"1.8";"0"
"1652";"51";"Female";"North";"Bronze";"1";"6056.87";"Electronics";"27/1/2023";"Teacher";"12";"2333";"1";"2.2";"1"
"1653";"56";"Male";"East";"Gold";"48";"8438.83";"Clothing";"19/11/2022";"Lawyer";"7";"981";"0";"2.6";"0"
"1654";"27";"Female";"West";"Bronze";"23";"2728.94";"Home Goods";"26/5/2023";"Engineer";"4";"1601";"0";"3.5";"0"
"1655";"23";"Male";"South";"Gold";"83";"7661.97";"Electronics";"28/2/2023";"Manager";"11";"2100";"1";"2.8";"0"
"1656";"30";"Male";"North";"Gold";"29";"5045.54";"Clothing";"12/5/2022";"Artist";"2";"2203";"1";"4.7";"0"
"1657";"60";"Male";"West";"Bronze";"76";"3640.49";"Home Goods";"21/12/2022";"Doctor";"2";"4991";"1";"3.6";"0"
"1658";"34";"Male";"West";"Silver";"39";"7627.7";"Electronics";"19/6/2022";"Chef";"2";"520";"1";"3.5";"0"
"1660";"22";"Male";"South";"Silver";"2";"9517.16";"Clothing";"7/3/2022";"Manager";"8";"280";"1";"2.2";"0"
"1661";"43";"Male";"East";"Silver";"16";"5424.79";"Electronics";"5/6/2023";"Doctor";"5";"4102";"0";"2.2";"0"
"1662";"32";"Male";"West";"Bronze";"21";"2296.84";"Electronics";"8/3/2023";"Manager";"7";"3162";"1";"2.9";"0"
"1663";"63";"Female";"South";"Silver";"91";"1518.15";"Electronics";"15/8/2023";"Teacher";"7";"4540";"1";"4.6";"1"
"1664";"35";"Male";"North";"Gold";"45";"854.65";"Clothing";"19/10/2023";"Engineer";"1";"495";"1";"1.2";"0"
"1665";"47";"Male";"West";"Silver";"13";"4503.79";"Electronics";"19/4/2022";"Artist";"2";"3167";"0";"4.4";"1"
"1666";"24";"Male";"North";"Platinum";"43";"6406.26";"Electronics";"7/5/2022";"Engineer";"13";"3807";"1";"1.5";"0"
"1667";"46";"Male";"North";"Gold";"80";"3034.87";"Clothing";"22/6/2022";"Lawyer";"10";"2384";"0";"3.9";"1"
"1668";"28";"Male";"East";"Silver";"53";"2820.62";"Electronics";"25/3/2022";"Lawyer";"8";"999";"1";"1.5";"1"
"1669";"23";"Male";"East";"Platinum";"70";"7852.81";"Clothing";"19/8/2022";"Lawyer";"12";"727";"0";"2.1";"0"
"1670";"54";"Female";"West";"Gold";"86";"9807.27";"Home Goods";"13/11/2023";"Teacher";"12";"3181";"1";"1";"0"
"1671";"54";"Male";"East";"Silver";"29";"5106.58";"Clothing";"5/5/2022";"Manager";"6";"1316";"0";"2.3";"0"
"1672";"38";"Female";"South";"Silver";"39";"9566.9";"Clothing";"30/7/2023";"Teacher";"3";"4336";"1";"2.2";"0"
"1675";"40";"Male";"North";"Gold";"7";"9055.53";"Clothing";"22/6/2023";"Teacher";"13";"4781";"1";"4.8";"0"
"1676";"28";"Female";"West";"Platinum";"77";"5135.35";"Clothing";"9/10/2023";"Lawyer";"9";"1430";"1";"1.5";"0"
"1677";"61";"Male";"East";"Silver";"10";"5051.66";"Clothing";"3/12/2022";"Artist";"4";"2363";"0";"2.8";"0"
"1678";"48";"Male";"West";"Silver";"27";"5839.36";"Electronics";"4/11/2023";"Manager";"9";"3941";"0";"2.7";"1"
"1679";"32";"Male";"East";"Platinum";"21";"3847.36";"Home Goods";"22/3/2023";"Doctor";"11";"3246";"0";"2.6";"0"
"1680";"69";"Male";"North";"Platinum";"37";"5239.97";"Home Goods";"20/3/2023";"Teacher";"4";"3802";"0";"4.6";"0"
"1681";"66";"Male";"North";"Platinum";"32";"1487.84";"Electronics";"13/12/2022";"Lawyer";"12";"1545";"1";"1.3";"1"
"1682";"19";"Male";"North";"Silver";"42";"7305.02";"Clothing";"21/7/2023";"Chef";"11";"2728";"0";"4.3";"0"
"1683";"58";"Female";"South";"Platinum";"85";"262.5";"Home Goods";"17/5/2023";"Artist";"13";"4530";"1";"1.2";"1"
"1684";"25";"Male";"South";"Platinum";"17";"2243.02";"Electronics";"16/10/2022";"Manager";"10";"2476";"1";"1.8";"0"
"1685";"23";"Female";"East";"Bronze";"33";"9482.46";"Clothing";"17/12/2022";"Teacher";"2";"3306";"1";"1.3";"0"
"1686";"33";"Female";"South";"Bronze";"92";"4593.71";"Home Goods";"4/1/2023";"Doctor";"1";"1965";"1";"4.4";"0"
"1687";"59";"Male";"East";"Silver";"77";"5763.5";"Clothing";"24/4/2023";"Artist";"11";"2380";"0";"3.2";"1"
"1688";"50";"Male";"West";"Platinum";"32";"7470.87";"Electronics";"11/3/2022";"Artist";"12";"1798";"0";"3.8";"0"
"1689";"41";"Male";"West";"Silver";"48";"1539.48";"Electronics";"6/2/2022";"Doctor";"10";"111";"1";"1";"1"
"1690";"32";"Male";"North";"Bronze";"37";"9930.75";"Clothing";"30/11/2022";"Lawyer";"1";"3280";"0";"2.2";"0"
"1691";"52";"Female";"South";"Platinum";"24";"4279.87";"Electronics";"6/2/2023";"Doctor";"11";"83";"1";"3.8";"0"
"1692";"47";"Male";"East";"Gold";"19";"100.2";"Clothing";"4/6/2023";"Doctor";"13";"1076";"1";"3.5";"0"
"1693";"69";"Male";"East";"Silver";"27";"7971.2";"Electronics";"15/1/2022";"Lawyer";"9";"3624";"0";"3";"1"
"1694";"43";"Female";"South";"Silver";"52";"884.47";"Electronics";"18/1/2023";"Lawyer";"10";"3247";"0";"4.1";"0"
"1695";"22";"Male";"East";"Platinum";"49";"4762.97";"Electronics";"29/1/2023";"Engineer";"12";"4977";"0";"4.5";"0"
"1696";"18";"Male";"North";"Gold";"78";"2419.18";"Clothing";"22/8/2022";"Artist";"4";"671";"0";"4.5";"0"
"1697";"44";"Female";"East";"Gold";"31";"1740.37";"Home Goods";"28/10/2023";"Artist";"8";"1215";"1";"2.7";"0"
"1699";"23";"Male";"West";"Platinum";"67";"6734.3";"Home Goods";"15/4/2023";"Chef";"13";"4211";"0";"1.6";"0"
"1700";"42";"Male";"West";"Platinum";"76";"5969.35";"Electronics";"14/2/2022";"Engineer";"2";"2185";"1";"2.2";"1"
"1701";"35";"Male";"South";"Platinum";"5";"742.93";"Clothing";"26/10/2023";"Doctor";"3";"1961";"0";"3.1";"1"
"1702";"22";"Female";"West";"Platinum";"72";"7356.79";"Electronics";"7/9/2023";"Doctor";"8";"2414";"1";"1.6";"0"
"1703";"50";"Female";"South";"Silver";"82";"5465.86";"Clothing";"17/7/2022";"Teacher";"9";"2882";"0";"1";"1"
"1704";"67";"Male";"East";"Gold";"84";"968.37";"Electronics";"18/7/2022";"Artist";"13";"3385";"1";"3.1";"0"
"1705";"35";"Female";"South";"Gold";"65";"4164.41";"Home Goods";"24/6/2022";"Doctor";"1";"4812";"0";"2.5";"0"
"1706";"26";"Male";"South";"Bronze";"29";"6698.32";"Home Goods";"1/5/2022";"Manager";"8";"269";"1";"4.9";"0"
"1707";"27";"Male";"West";"Gold";"56";"1991.59";"Home Goods";"28/7/2023";"Engineer";"6";"4388";"1";"3.9";"0"
"1708";"54";"Female";"North";"Silver";"63";"6823.49";"Home Goods";"20/4/2022";"Artist";"12";"2027";"1";"3";"0"
"1709";"49";"Male";"North";"Silver";"59";"2733.77";"Clothing";"17/9/2022";"Lawyer";"11";"4394";"0";"2.8";"0"
"1710";"48";"Male";"South";"Bronze";"80";"7666.16";"Electronics";"28/10/2023";"Manager";"14";"3494";"0";"2.6";"0"
"1711";"27";"Female";"South";"Platinum";"99";"398.8";"Home Goods";"6/1/2022";"Chef";"12";"3499";"1";"4.1";"0"
"1712";"62";"Male";"West";"Silver";"71";"6143.57";"Electronics";"15/1/2023";"Engineer";"5";"4931";"1";"4";"0"
"1713";"66";"Male";"West";"Silver";"46";"9717.24";"Electronics";"3/7/2023";"Chef";"6";"2764";"0";"4.8";"0"
"1714";"53";"Male";"East";"Bronze";"36";"1840.92";"Electronics";"30/9/2023";"Doctor";"14";"3678";"1";"2.4";"0"
"1715";"50";"Male";"North";"Gold";"54";"8918.52";"Home Goods";"3/5/2022";"Manager";"3";"2746";"1";"2.3";"0"
"1716";"32";"Female";"West";"Gold";"9";"6109.78";"Home Goods";"20/12/2022";"Artist";"11";"3412";"1";"1.9";"0"
"1717";"41";"Male";"South";"Silver";"78";"5981.41";"Clothing";"27/9/2023";"Doctor";"5";"4141";"1";"4.9";"1"
"1719";"46";"Female";"East";"Bronze";"80";"9924.93";"Clothing";"2/2/2022";"Doctor";"9";"4466";"1";"1.9";"0"
"1720";"61";"Female";"West";"Gold";"92";"973.94";"Home Goods";"26/1/2023";"Lawyer";"12";"4356";"1";"1.1";"1"
