CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyWebsiteVisits
1059,25,Male,East,Gold,67,561.09,Electronics,5/2/2022,Engineer,7
1060,44,Female,East,Bronze,55,3131.01,Electronics,21/1/2022,Engineer,6
1061,66,Male,West,Platinum,10,890.14,Home Goods,27/6/2022,Doctor,4
1062,25,,North,Gold,43,2918.26,Home Goods,7/5/2023,Engineer,14
1063,65,Female,North,Platinum,71,5795.22,Home Goods,15/10/2023,Chef,3
1064,50,Female,South,Gold,22,2701.49,Home Goods,19/1/2022,Chef,13
1065,54,Male,East,Silver,50,6291.38,Clothing,1/9/2022,Artist,2
1066,36,Female,West,Silver,46,6567.91,Home Goods,1/3/2023,Chef,14
1067,41,Male,West,Bronze,8,5816.67,Clothing,18/8/2023,Manager,6
1068,39,Female,East,Platinum,86,4527.68,Electronics,16/9/2022,Engineer,11
1069,20,Female,East,Silver,74,2696.45,Electronics,25/7/2022,Engineer,6
1070,26,Male,West,Platinum,90,1556.14,Home Goods,16/7/2023,Manager,1
1071,28,Female,West,?,19,4663.24,,7/12/2023,Teacher,5
1072,23,Female,East,Bronze,61,6190.47,Clothing,12/12/2022,Manager,7
1073,56,Male,North,Bronze,72,1235.39,Clothing,28/3/2022,Chef,14
1074,56,Female,North,Bronze,79,2228.58,Home Goods,20/2/2022,Teacher,8
1075,54,Female,South,Bronze,5,1873.1,Electronics,21/5/2022,Manager,11
1076,19,Male,South,Platinum,93,2380.04,Clothing,29/12/2022,Artist,12
1077,54,Female,West,Silver,84,1254.29,Home Goods,15/11/2022,Doctor,1
1078,23,Female,East,Gold,74,4267.01,Clothings,5/12/2022,Doctor,1
1079,23,Female,South,Bronze,92,3275.05,Electronics,24/1/2023,Artist,4
1080,56,Female,East,Gold,21,6128.98,Clothing,29/11/2023,Engineer,8
1081,53,Male,North,Bronze,67,9047.54,Electronics,18/2/2022,Engineer,13
1082,42,Female,North,Gold,14,6022.57,Clothing,9/12/2022,Artist,2
1083,67,Male,North,Gold,62,1892.06,Electronics,27/8/2022,Chef,1
1084,33,Female,South,Bronze,97,1202.71,Home Goods,9/1/2023,Manager,3
1085,38,Female,East,Silver,16,6579.89,Home Goods,23/4/2022,Engineer,8
1086,-9999,Female,South,Platinum,51,8216.25,Clothing,2/12/2022,Manager,9
1087,27,Female,West,Silver,54,3289.17,Electronics,16/5/2023,Engineer,14
1088,22,Female,East,Silver,70,5153.38,Home Goods,29/6/2022,Lawyer,2
1089,67,Female,West,Platinum,77,7887.16,Clothing,22/6/2023,Engineer,10
1090,42,Male,South,Silver,43,267.22,Home Goods,20/2/2022,Doctor,9
1091,48,Male,North,Platinum,38,6996.31,Electronics,25/4/2022,Artist,7
1092,20,Male,South,Gold,6,5138.41,,26/12/2022,Chef,14
1093,37,Female,North,Bronze,53,7291.48,Home Goods,30/3/2023,Teacher,1
1094,21,Male,East,Bronze,61,8736.47,,2/2/2023,Manager,9
1095,31,Female,North,Platinum,60,4996.3,Home Goods,1/1/2023,Lawyer,5
1096,29,Female,South,Silver,31,8573.19,Clothing,28/2/2022,Lawyer,7
1097,31,Male,East,?,8,225.7,Clothing,5/9/2023,Manager,2
1098,54,Female,South,Bronze,85,6337.8,Clothing,21/7/2023,Artist,12
1099,-9999,Male,West,Bronze,84,9870.4,Home Goods,17/10/2022,Doctor,11
1100,44,,South,Bronze,35,3007.12,Clothing,4/10/2023,Artist,2
1101,24,Male,South,Gold,27,7259.27,Clothing,29/5/2022,Doctor,11
1102,65,Male,North,Bronze,40,2321.97,Electronics,27/12/2022,Doctor,11
1103,52,Female,East,Platinum,76,9733.35,Electronics,13/5/2023,Chef,4
1104,39,Female,South,Bronze,83,4496.61,Clothing,28/1/2022,Engineer,12
1105,38,Female,West,Silver,18,6801.23,Home Goods,18/3/2023,Manager,11
1106,60,Female,North,Gold,65,5121.77,Home Goods,9/3/2023,Teacher,8
1107,35,Male,South,Platinum,62,899.65,Home Goods,5/6/2023,Doctor,6
1108,55,Male,East,Gold,55,7990.17,Electronics,30/1/2023,Engineer,9
1109,43,Female,North,Bronze,5,2500.55,Clothing,14/2/2022,Manager,5
1110,39,Female,South,Platinum,81,2863.59,Home Goods,17/7/2022,Lawyer,11
1111,54,Male,South,Platinum,57,401.28,Home Goods,30/4/2023,Artist,6
1112,22,Female,North,Bronze,90,5595.64,Clothing,5/7/2022,Teacher,14
1113,65,Female,East,Gold,98,5422.14,Home Goods,9/5/2022,Chef,4
1114,52,Male,West,Bronze,29,1922.3,Home Goods,11/5/2023,Doctor,1
1115,29,Female,East,Bronze,99,7267.11,Clothing,3/12/2022,Teacher,7
1116,52,Male,West,Silver,18,560.37,Electronics,5/2/2022,Chef,7
1117,51,Female,East,Gold,8,7864.72,Electronics,17/3/2022,Engineer,7
1118,64,Female,North,Silver,44,9937.81,Electronics,22/6/2022,Lawyer,14
1119,37,Female,West,Silver,65,1684.92,Home Goods,9/2/2023,Manager,4
1120,66,Female,North,Silver,50,3215.84,Electronics,16/7/2022,Lawyer,9
1121,29,Male,South,Gold,73,2994.76,Home Goods,30/3/2023,Artist,5
1122,51,Female,North,Platinum,85,5503.35,,3/2/2023,Teacher,5
1123,43,Female,West,Bronze,2,1090.74,Electronics,22/10/2023,Manager,6
1124,51,Female,South,Silver,28,5060.34,Electronics,11/6/2022,Manager,13
1125,49,Female,West,Bronze,44,8983.1,Clothing,18/10/2022,Lawyer,14
1126,63,Female,West,Silver,59,4521.5,Home Goods,6/12/2023,Doctor,2
1127,24,Female,North,Bronze,16,6787.78,Home Goods,21/4/2022,Manager,2
1128,43,Female,East,Silver,53,8315.74,Home Goods,23/2/2023,Artist,14
1129,42,Female,East,Bronze,10,6703.28,Home Goods,18/2/2022,Manager,14
1130,63,Female,North,Platinum,25,3178.81,Electronics,30/10/2022,Manager,12
1131,56,Male,North,Bronze,73,3335.18,Electronics,12/1/2023,Teacher,13
1132,69,Male,East,Platinum,90,6658.73,Electronics,9/8/2022,Engineer,2
1133,34,Female,East,Silver,47,1760.74,,22/12/2022,Teacher,5
1134,41,Female,North,Platinum,92,531.31,Home Goods,13/9/2023,Lawyer,1
1135,-9999,Female,East,Bronze,99,347.38,Electronics,19/8/2023,Chef,12
1136,21,Male,North,Platinum,46,3707.8,Home Goods,26/4/2022,Engineer,6
1137,44,Male,North,Silver,66,7612.72,Clothing,27/12/2022,Manager,3
1138,64,Female,North,Silver,55,7316.3,Electronics,23/4/2022,Engineer,5
1139,47,Male,North,Gold,73,4518.21,Electronics,18/11/2023,Chef,12
1140,-9999,Male,North,Silver,80,2921.54,Home Goods,17/4/2023,Chef,13
1141,23,Female,North,Bronze,25,604.12,Clothing,24/5/2023,Artist,11
1142,25,Female,South,Bronze,9,241.56,Clothing,25/5/2023,Teacher,12
1143,33,Female,North,Gold,18,219.98,Home Goods,13/3/2022,Manager,13
1144,32,Male,North,Gold,40,5740.14,Electronics,10/11/2022,Chef,11
1145,53,Male,South,Silver,85,9017.48,Home Goods,17/11/2023,Lawyer,4
1146,57,Male,East,Bronze,7,8565.14,Clothing,10/1/2022,Doctor,4
1147,25,Male,North,Gold,47,1847.55,Electronics,30/1/2023,Doctor,6
1148,69,Female,North,Bronze,83,3478.12,Home Goods,12/12/2023,Teacher,4
1149,56,Female,South,Gold,27,2458.84,Clothing,27/8/2023,Artist,9
1150,-9999,Female,East,?,80,4006.67,Clothing,12/4/2023,Doctor,6
1151,-9999,Female,North,Bronze,8,3670.89,Home Goods,2/12/2022,Lawyer,9
1152,67,Female,North,Gold,2,4794.48,Electronics,5/6/2023,Chef,9
1153,29,Female,West,Bronze,29,9821.02,Home Goods,1/1/2023,Chef,5
1154,21,Female,South,?,17,7891.81,Home Goods,6/10/2023,Artist,10
1155,31,Male,East,Silver,30,9176.28,Clothing,7/5/2022,Manager,12
1156,42,Female,East,Bronze,77,156.61,Electronics,1/12/2022,Artist,5
1157,22,Female,East,Silver,98,5233.38,Electronics,13/8/2023,Lawyer,8
1158,69,Female,West,Platinum,2,8666.19,Home Goods,10/2/2022,Artist,3
1159,40,Female,East,Bronze,30,7179.69,Clothing,20/6/2023,Teacher,10
1160,47,Male,South,Platinum,47,3098.64,Electronics,28/11/2023,Manager,1
1161,56,Male,South,Platinum,95,6920.4,Electronics,23/3/2022,Doctor,14
1162,29,Male,North,Silver,82,5616.9,Home Goods,13/3/2022,Doctor,3
1163,32,Female,North,Platinum,6,7126.43,Electronics,8/6/2023,Artist,8
1164,36,Female,South,Gold,22,4803.8,Clothing,15/6/2022,Manager,9
1165,43,Female,East,Bronze,6,9584.67,Clothing,19/6/2022,Chef,14
1166,62,Female,North,Bronze,89,9936.68,Home Goods,25/6/2023,Manager,3
1167,21,Male,North,Platinum,16,9820.68,Electronics,28/5/2023,Artist,5
1168,55,Female,East,Silver,55,5162.25,Home Goods,22/1/2022,Lawyer,3
1169,25,Male,North,Platinum,46,8296.1,Clothing,2/6/2022,Artist,10
1170,47,Male,South,Platinum,88,9424.16,Electronics,24/2/2022,Chef,8
1171,32,Male,West,Gold,48,8792.29,Home Goods,4/9/2023,Teacher,3
1172,29,Female,West,Platinum,86,5394.16,Electronics,9/5/2022,Manager,8
1173,27,Female,South,Platinum,43,9957.06,Electronics,5/4/2022,Artist,5
1174,29,Male,North,Bronze,23,2964.02,Clothing,10/7/2023,Chef,8
1175,34,Female,South,Gold,33,9634.4,Home Goods,18/4/2022,Chef,12
1176,57,Male,North,Bronze,74,3152.68,Electronics,25/5/2022,Engineer,12
1177,19,Female,North,Silver,93,5799.48,Home Goods,13/8/2023,Engineer,8
1178,36,Female,South,Silver,60,782.54,Home Goods,17/11/2022,Manager,2
1179,46,Male,South,Platinum,48,8801.41,Home Goods,2/1/2022,Chef,14
1180,18,Male,South,Gold,29,6060.08,Electronics,22/7/2022,Manager,8
1181,39,Male,West,Platinum,11,4039.93,Home Goods,25/1/2023,Chef,7
1182,42,Female,West,Platinum,22,734.94,Clothing,10/8/2022,Artist,6
1183,27,Female,North,Silver,76,7320.9,Home Goods,21/3/2023,Manager,6
1184,26,Male,South,Gold,20,4377.55,Home Goods,26/5/2023,Lawyer,9
1185,36,Male,East,Silver,80,7822.9,Electronics,1/11/2022,Engineer,12
1186,29,Female,North,Platinum,10,7809.28,Electronics,14/10/2023,Manager,13
1187,46,Female,North,Gold,25,8526.15,Electronics,17/12/2023,Teacher,13
1188,69,Female,West,Platinum,50,4501.7,Clothing,13/8/2023,Doctor,5
1189,35,Female,East,Platinum,51,900.67,Electronics,15/1/2023,Manager,2
1190,33,Male,East,Silver,53,6077.11,Electronics,10/3/2023,Artist,5
1191,21,Female,West,?,84,6958.78,,8/9/2022,Manager,14
1192,60,Male,North,Silver,15,4248.11,Clothing,4/5/2023,Engineer,14
1193,-9999,Male,West,Gold,32,8569.07,Home Goods,5/10/2023,Doctor,6
1194,39,Female,East,Platinum,71,8991.05,Home Goods,6/6/2023,Teacher,2
1195,46,Female,West,Platinum,30,9268.13,Home Goods,9/10/2022,Lawyer,11
1196,39,Male,South,?,38,8644.99,Home Goods,17/6/2023,Doctor,9
1197,32,Female,South,Gold,46,8553.07,Electronics,4/10/2022,Artist,11
1198,65,Female,North,Platinum,93,7333.82,Electronics,25/3/2023,Doctor,11
1199,19,Female,North,Silver,81,4032.32,Home Goods,14/5/2023,Artist,2
1200,30,Male,West,Silver,59,2075.56,Home Goods,7/6/2023,Lawyer,9
1201,29,Male,South,Bronze,6,3158.38,Electronics,22/6/2023,Manager,11
1202,43,Female,North,Silver,83,1280.36,Home Goods,1/5/2023,Engineer,14
1203,57,Female,South,Bronze,50,6641.07,Electronics,30/6/2023,Lawyer,9
1204,29,Female,West,Gold,82,771.08,Electronics,15/2/2022,Artist,1
1205,44,Female,East,Silver,34,3747.14,Electronics,13/3/2022,Manager,4
1206,63,Female,East,Bronze,91,1762.13,Electronics,1/1/2022,Chef,2
1207,52,Female,East,Platinum,88,2732.28,Clothing,6/8/2022,Doctor,5
1208,19,Female,North,Bronze,51,8296.43,Clothing,14/1/2022,Chef,5
1209,34,Male,East,Silver,17,6014.45,,6/9/2023,Teacher,11
1210,19,Female,South,Bronze,86,2213.52,Clothing,13/12/2023,Engineer,9
1211,34,Female,West,Bronze,46,2968.8,Clothing,5/3/2023,Chef,7
1212,51,Female,South,Gold,45,1026.36,Electronics,9/8/2023,Engineer,7
1213,51,Female,South,Gold,22,609.38,Electronics,20/7/2022,Doctor,1
1214,62,Female,West,Gold,48,4842.48,Electronics,17/1/2022,Teacher,7
1215,56,Female,West,Bronze,27,5550.33,Home Goods,5/5/2022,Engineer,1
1216,58,Female,South,Silver,47,6008.78,Clothing,27/3/2023,Teacher,9
1217,26,Male,South,Gold,91,7512.5,Home Goods,22/10/2022,Doctor,7
1218,31,Female,West,Silver,5,2038.92,,28/11/2022,Artist,14
1219,60,Male,East,Gold,39,5266.71,Electronics,19/7/2023,Artist,14
1220,37,Female,South,Bronze,78,5371.56,Home Goods,7/2/2022,Lawyer,8
1221,68,Female,West,Gold,74,2056.17,Electronics,10/7/2023,Artist,5
1222,50,Female,East,Silver,71,5279.59,Clothing,22/5/2022,Engineer,1
1223,41,Male,West,Bronze,36,7360.45,Home Goods,30/4/2023,Manager,4
1224,22,Female,South,Platinum,13,1111.12,Home Goods,12/9/2022,Doctor,7
1225,49,Male,North,Platinum,6,7423.69,Clothing,6/5/2022,Engineer,8
1226,40,Female,East,Silver,96,4989.96,Home Goods,10/4/2022,Manager,3
1227,18,Male,North,Bronze,57,2999.06,Clothing,5/6/2023,Lawyer,3
1228,55,Male,East,Silver,29,2317,Electronics,30/7/2022,Artist,8
1229,49,Female,East,Gold,83,4097.16,Electronics,10/9/2022,Doctor,6
1230,-9999,Female,North,?,63,4066.43,Clothing,7/10/2022,Manager,4
1231,37,Male,South,Silver,90,2877.32,Home Goods,3/1/2022,Doctor,6
1232,33,Female,South,Bronze,93,6668.12,Clothing,3/9/2023,Chef,4
1233,69,Male,South,Silver,16,3847.97,Home Goods,5/5/2022,Manager,12
1234,30,Male,West,Silver,96,1395.26,Electronics,22/7/2022,Teacher,13
1235,63,Female,South,Bronze,48,5916.12,Home Goods,2/6/2022,Chef,7
1236,28,Male,West,Platinum,36,1829.69,Home Goods,6/7/2022,Teacher,7
1237,59,Female,East,Gold,93,1266.92,Home Goods,9/11/2023,Doctor,10
1238,34,Male,South,Platinum,96,9258.7,Clothing,13/4/2023,Artist,9
1239,24,Female,East,Bronze,12,4108.75,Home Goods,1/11/2023,Chef,6
1240,39,Female,East,Gold,26,6170.46,Electronics,30/3/2023,Lawyer,7
1241,48,Female,West,Silver,19,932.06,Electronics,8/3/2023,Lawyer,7
1242,21,Male,East,Platinum,97,3251.28,Home Goods,24/1/2022,Manager,9
1243,34,Female,North,Bronze,61,7097.32,Home Goods,21/3/2023,Chef,11
1244,18,Female,North,Platinum,91,3639.87,Electronics,20/4/2023,Engineer,6
1245,19,Male,South,Bronze,52,7628.41,Clothing,5/3/2023,Engineer,2
1246,68,Female,West,Gold,95,5752.95,Electronics,14/3/2022,Manager,6
1247,50,Male,East,Platinum,69,2580.13,Electronics,19/9/2022,Teacher,3
1248,61,Female,South,Gold,44,9715.09,Electronics,7/1/2023,Engineer,7
1249,36,Female,West,Bronze,15,3391.15,Electronics,29/9/2023,Doctor,4
1250,36,Female,North,Bronze,6,4401.12,Electronics,10/5/2023,Doctor,10
1251,40,Female,West,Silver,97,1640.03,Clothing,4/4/2022,Engineer,13
1252,33,Male,North,Bronze,1,2023.3,Electronics,21/4/2023,Chef,5
1253,33,Female,West,Platinum,47,7839.2,Clothing,27/1/2022,Doctor,12
1254,46,Female,West,Bronze,5,8700.54,Clothing,17/12/2023,Lawyer,12
1255,-9999,Female,North,Bronze,62,6053.89,Clothing,17/10/2022,Manager,9
1256,45,Female,East,Silver,22,9541.26,Clothing,26/9/2022,Artist,11
1257,42,Female,North,Gold,85,7881.12,Electronics,4/6/2023,Doctor,9
1258,42,Male,West,Bronze,51,4503.07,Electronics,11/4/2022,Lawyer,1
1259,30,Female,North,Bronze,15,3499.32,Clothing,30/10/2023,Manager,13
1260,31,Female,South,Silver,56,127.35,Home Goods,28/5/2023,Lawyer,14
1261,36,Male,South,Platinum,70,9321.09,Electronics,7/12/2022,Manager,8
1262,32,Female,South,Bronze,13,8648.31,Home Goods,15/6/2023,Doctor,5
1263,32,Male,South,Gold,58,8391.15,Clothing,28/8/2022,Lawyer,3
1264,38,Male,North,Silver,4,2389.5,Clothing,25/5/2023,Manager,4
1265,25,Female,North,?,30,8781.39,,8/9/2022,Artist,3
1266,-9999,Female,East,Silver,34,2547.8,Home Goods,7/11/2022,Engineer,3
1267,61,Male,North,Bronze,49,9591.83,Electronics,27/3/2023,Chef,11
1268,-9999,Female,South,Bronze,38,7774.16,Electronics,17/10/2022,Teacher,9
1269,62,Female,East,Gold,19,5594.89,Electronics,27/5/2023,Lawyer,6
1270,33,Female,East,Silver,74,4138.19,Home Goods,4/4/2022,Teacher,4
1271,41,Female,West,?,37,2648.95,Clothing,22/8/2023,Engineer,8
1272,29,Female,North,Silver,68,4176.3,Clothing,10/8/2022,Artist,3
1273,31,Male,North,Platinum,6,5171.05,Home Goods,19/9/2022,Teacher,6
1274,47,Male,East,Silver,61,3443.01,Electronics,13/9/2023,Chef,8
1275,49,Female,West,Silver,64,310.86,Clothing,11/8/2023,Doctor,9
1276,64,Female,East,Platinum,73,1543.82,Home Goods,15/2/2023,Lawyer,12
1277,36,Male,East,Gold,74,1601.25,Clothing,26/2/2022,Chef,14
1278,22,Female,North,Gold,18,9211.64,Electronics,5/2/2022,Manager,12
1279,46,Female,South,?,88,4341.92,Home Goods,17/6/2023,Manager,1
1280,19,Male,West,Silver,68,6705.57,Clothing,10/6/2023,Lawyer,13
1281,67,Female,East,Platinum,4,5433.63,Clothing,4/1/2022,Lawyer,7
1282,67,Female,North,Platinum,70,2071.89,Clothing,25/4/2023,Engineer,14
1283,41,Male,West,Gold,45,1843.95,Electronics,22/4/2023,Chef,11
1284,34,Female,East,Silver,76,8528.02,Clothing,20/10/2022,Artist,2
1285,-9999,Female,North,Gold,42,2842.45,Clothing,6/12/2022,Doctor,6
1286,44,Female,West,Bronze,63,7574.75,Home Goods,9/9/2022,Manager,13
1287,66,Female,North,Bronze,44,5991.66,Electronics,5/8/2023,Engineer,4
1288,20,Male,North,Silver,80,2373.6,Home Goods,3/1/2022,Doctor,10
1289,65,Male,North,Gold,95,6166.73,Home Goods,5/11/2022,Engineer,11
1290,35,Male,East,Bronze,1,3848.14,Home Goods,23/5/2022,Chef,1
1291,38,,South,Platinum,17,4160.13,Electronics,5/11/2023,Artist,12
1292,56,Female,East,Silver,34,7458.18,Clothing,6/5/2022,Chef,12
1293,18,Male,East,Bronze,46,3494.17,Electronics,23/4/2023,Manager,8
1294,24,Female,South,Bronze,44,8563.55,Clothings,7/12/2022,Doctor,14
1295,62,Female,North,Platinum,72,8801.51,Home Goods,29/1/2022,Engineer,14
1296,40,Female,South,Silver,82,4992.17,Electronics,31/10/2022,Lawyer,13
1297,33,Female,East,Bronze,38,5949.24,Home Goods,1/8/2023,Lawyer,2
1298,28,Male,North,Bronze,42,9678.55,Electronics,15/12/2022,Doctor,9
1299,52,Female,East,Silver,39,3659.17,Clothing,29/1/2023,Teacher,5
1300,58,Male,West,Silver,36,4106.14,Clothing,20/6/2023,Chef,2
1301,56,Male,North,Silver,50,2782.56,Clothing,31/10/2022,Teacher,5
1302,39,Female,West,Platinum,82,1997.39,Home Goods,10/3/2022,Manager,10
1303,52,Female,East,Bronze,16,2197.45,Home Goods,2/2/2022,Manager,2
1304,50,Male,North,Gold,55,5011.18,Home Goods,9/8/2022,Chef,6
1305,-9999,Female,East,Silver,43,2642.8,Electronics,2/11/2022,Artist,11
1306,62,Female,West,Gold,90,4220.09,Home Goods,29/8/2022,Manager,11
1307,53,Male,North,Platinum,73,9273.83,Home Goods,12/11/2023,Lawyer,4
1308,59,Male,South,Gold,46,7979.78,Home Goods,18/3/2022,Manager,2
1309,57,Female,East,Bronze,46,8924.66,Clothing,7/3/2023,Doctor,10
1310,45,Male,South,Platinum,16,5999.84,Home Goods,5/6/2023,Lawyer,7
1311,66,Male,North,Platinum,63,4332.74,Electronics,13/1/2022,Manager,8
1312,28,Female,North,Silver,53,8430.43,,26/12/2022,Manager,7
1313,22,Female,South,Bronze,36,3100.92,Electronics,2/10/2023,Lawyer,10
1314,35,Female,North,Silver,99,6816.91,Clothing,16/8/2023,Chef,6
1315,21,Female,West,Silver,57,1881.78,Clothing,15/4/2022,Teacher,8
1316,55,Female,North,Gold,2,5946.85,Home Goods,19/9/2023,Doctor,11
1317,48,Female,North,Bronze,56,4020.15,Clothing,6/12/2023,Teacher,13
1318,41,Male,West,Gold,93,3812.25,Home Goods,17/12/2023,Engineer,2
1319,47,Female,South,Bronze,28,4671.88,Clothing,8/12/2022,Engineer,5
1320,56,Female,East,Gold,42,9352.8,Electronics,4/9/2023,Teacher,8
1321,48,Female,West,Silver,3,883.96,Electronics,25/7/2022,Teacher,6
1322,29,,East,Silver,15,3168.62,Clothing,8/2/2022,Artist,5
1323,20,Female,West,Silver,25,1934.46,Home Goods,19/4/2023,Doctor,11
1324,47,Female,East,Bronze,89,6195.07,Clothing,15/2/2022,Doctor,3
1325,25,Female,North,Silver,20,3584.95,,22/12/2022,Doctor,12
1326,69,Female,North,Bronze,6,3703.04,Home Goods,19/7/2022,Chef,10
1327,27,Male,South,Gold,36,4680.38,Clothing,9/6/2022,Chef,13
1328,41,Female,West,Gold,34,2407.59,Electronics,23/9/2022,Teacher,3
1329,18,Female,South,Gold,91,9434.4,Home Goods,20/6/2022,Chef,8
1330,66,Female,South,Silver,77,9238.04,Electronics,18/7/2022,Chef,3
1331,35,Female,South,Bronze,27,722.34,Clothing,2/11/2023,Manager,13
1332,58,Female,North,Silver,16,5116.26,Home Goods,1/2/2022,Lawyer,10
1333,69,Female,West,Silver,41,1839.12,Clothing,16/7/2022,Artist,7
1334,39,Female,West,Silver,16,9955.82,,28/11/2022,Teacher,14
1335,48,Female,West,Bronze,36,7333.39,Home Goods,1/7/2022,Teacher,6
1336,-9999,Male,West,Bronze,86,9465.8,Electronics,13/9/2022,Lawyer,7
1337,33,Male,South,Silver,30,8576.28,Electronics,28/3/2023,Doctor,6
1338,66,Male,West,Silver,23,6469.4,Electronics,18/3/2023,Chef,14
1339,35,Female,South,Bronze,59,9542.27,Electronics,11/1/2022,Chef,6
1340,28,Male,South,Silver,46,4378.93,Clothing,9/4/2022,Doctor,4
1341,35,Female,West,Bronze,4,4041.17,Clothing,31/3/2022,Engineer,11
1342,21,Female,West,Platinum,90,1606.5,Home Goods,13/6/2023,Doctor,1
1343,57,Male,West,Platinum,80,7953.24,Electronics,16/10/2022,Chef,12
1344,27,Female,East,Gold,90,9269.17,,2/4/2023,Doctor,12
1345,47,Female,North,Gold,68,7428.04,Clothing,11/2/2023,Artist,10
1346,21,Female,South,Silver,59,3088.47,Home Goods,2/3/2022,Teacher,8
1347,25,Male,West,Bronze,21,5361.97,Electronics,22/6/2023,Doctor,3
1348,34,Female,North,Bronze,58,3287.29,,28/11/2022,Chef,3
1349,52,Female,South,Silver,61,1953.93,Clothing,4/12/2022,Engineer,11
1350,22,Female,West,Silver,24,6620.38,,26/2/2023,Chef,14
1351,44,Male,East,Bronze,4,7271.11,Home Goods,27/1/2023,Engineer,10
1352,54,Female,East,Gold,88,6558.88,Clothing,14/4/2023,Lawyer,10
1353,24,Female,North,Silver,98,403.73,Clothing,25/7/2022,Lawyer,7
1354,50,Male,West,Bronze,68,9167.74,Home Goods,19/5/2023,Artist,3
1355,35,Female,South,Gold,10,3686.09,Electronics,15/6/2023,Engineer,11
1356,55,Female,East,Silver,31,6183.64,Home Goods,25/12/2023,Lawyer,14
1357,45,Male,West,Platinum,16,8172.41,Home Goods,4/8/2022,Teacher,3
1358,69,Male,West,Gold,1,5599.09,Electronics,10/11/2022,Doctor,12
1359,32,Female,West,Gold,80,8508.07,Clothing,18/10/2023,Chef,5
1360,40,Female,South,Silver,40,4127.15,Electronics,31/7/2023,Chef,5
1361,49,Male,South,Platinum,27,3616.8,Clothing,25/6/2023,Doctor,2
1362,26,Male,East,Bronze,62,6127.6,Electronics,13/8/2022,Doctor,8
1363,47,Male,East,Bronze,89,3481.01,Electronics,10/11/2022,Doctor,10
1364,46,Female,East,Bronze,48,2101.54,Electronics,22/7/2023,Teacher,13
1365,49,Female,North,Gold,62,3069.45,Home Goods,7/3/2022,Lawyer,14
1366,52,Male,North,Platinum,91,3705.58,Clothing,15/12/2023,Manager,7
1367,35,Female,North,Gold,3,4383.08,Home Goods,12/5/2023,Engineer,8
1368,46,Female,North,Gold,74,3334.4,Electronics,16/5/2022,Chef,3
1369,65,Male,East,Silver,35,1809.64,Home Goods,18/4/2023,Engineer,11
1370,34,Female,East,Silver,33,6283.36,Electronics,24/1/2022,Artist,4
1371,26,Female,West,Platinum,77,6027.26,Electronics,31/10/2022,Manager,8
1372,62,Male,East,Platinum,86,1882.46,Home Goods,28/5/2022,Manager,8
1373,25,Female,South,Silver,67,3643.61,Clothing,31/3/2023,Chef,1
1374,30,Male,West,Gold,61,7087.68,Electronics,15/12/2023,Artist,6
1375,50,Female,East,Silver,30,8242.23,Electronics,10/4/2022,Lawyer,4
1376,38,Female,East,Silver,9,3977.65,Electronics,12/3/2023,Artist,12
1377,61,Female,East,Gold,85,5134.41,,27/2/2023,Manager,8
1378,29,Female,East,Gold,97,4027.74,Home Goods,30/8/2022,Artist,3
1379,47,Female,West,Platinum,58,9351.66,Electronics,27/10/2022,Artist,7
1380,58,Female,East,Gold,29,8883.16,Clothing,29/11/2022,Teacher,4
1381,18,Female,West,Bronze,36,9569.04,Home Goods,29/4/2022,Teacher,10
1382,38,Female,North,Platinum,1,3036.54,Home Goods,22/9/2023,Doctor,6
1383,63,Female,North,Silver,54,2269.26,Electronics,12/11/2023,Doctor,7
1384,46,Female,West,Platinum,75,9754.94,Clothing,9/11/2023,Chef,1
1385,31,Female,East,Silver,4,6567.76,Clothing,13/12/2023,Doctor,7
1386,55,Male,West,Gold,66,2694.88,Home Goods,9/1/2022,Artist,14
1387,65,Female,West,Platinum,26,267.98,Home Goods,27/9/2023,Artist,12
1388,57,Female,South,Gold,13,4542.05,Home Goods,17/8/2023,Manager,2
1389,68,Female,West,Bronze,61,9692.37,Home Goods,29/11/2023,Teacher,7
1390,22,Female,South,Silver,75,2311.77,Home Goods,31/5/2022,Engineer,10
1391,64,Female,South,Gold,58,4230.49,Clothing,10/6/2023,Lawyer,10
1392,30,Female,South,Platinum,23,3941.53,Electronics,17/5/2022,Manager,4
1393,55,Female,West,Bronze,94,5562.41,Home Goods,21/11/2022,Lawyer,8
1394,66,Female,East,Silver,75,6126.51,Clothing,3/9/2022,Lawyer,6
1395,-9999,Male,South,Gold,60,7586.59,Clothing,2/11/2022,Manager,1
1396,59,Female,West,Platinum,57,9063.81,Clothings,5/12/2022,Chef,7
1397,54,Female,North,Silver,51,4648.85,Clothing,11/8/2022,Engineer,3
1398,34,Female,South,Bronze,68,9724.67,Home Goods,7/1/2023,Manager,8
1399,36,Female,South,Silver,33,6331.26,Home Goods,13/3/2023,Lawyer,8
1400,55,Male,South,Platinum,37,188.47,Home Goods,11/11/2023,Lawyer,2
1401,48,Male,South,?,74,6301.65,,6/10/2022,Chef,8
1402,-9999,Male,West,Gold,98,3241.78,Home Goods,17/10/2022,Artist,1
1403,-9999,Female,North,Bronze,36,6276.9,Clothings,6/8/2023,Lawyer,1
1404,66,Female,South,Gold,6,4755.89,Clothing,8/4/2022,Manager,5
